ORF,Name,Allele,Strain_ID,Plate,Row,Column
YER178W,PDA1,,dma1475,4,6,21
YER067C-A,,,dma1379,4,6,22
YER177W,BMH1,,dma1476,4,6,23
YOR202W,HIS3,,dma1,4,6,24
YOR202W,HIS3,,dma1,4,7,1
YDR480W,DIG2,,dma1189,4,7,2
YEL049W,PAU2,,dma1286,4,7,3
YDR479C,PEX29,,dma1190,4,7,4
YEL048C,TCA17,,dma1287,4,7,5
YDR476C,,,dma1191,4,7,6
YEL047C,FRD1,,dma1288,4,7,7
YDR475C,JIP4,,dma1192,4,7,8
YEL043W,,,dma1289,4,7,9
YDR474C,,,dma1193,4,7,10
YEL042W,GDA1,,dma1290,4,7,11
YDR471W,RPL27B,,dma1194,4,7,12
YEL041W,YEF1,,dma1291,4,7,13
YDR469W,SDC1,,dma1195,4,7,14
YEL040W,UTR2,,dma1292,4,7,15
YDR467C,,,dma1196,4,7,16
YEL039C,CYC7,,dma1293,4,7,17
YDR466W,PKH3,,dma1197,4,7,18
YEL038W,UTR4,,dma1294,4,7,19
YDR465C,RMT2,,dma1198,4,7,20
YEL037C,RAD23,,dma1295,4,7,21
YDR463W,STP1,,dma1199,4,7,22
YEL033W,MTC7,mtc7-supp1,dma1296,4,7,23
YOR202W,HIS3,,dma1,4,7,24
YOR202W,HIS3,,dma1,4,8,1
YER092W,IES5,,dma1381,4,8,2
YFL023W,BUD27,bud27-supp1,dma1478,4,8,3
YER091C-A,,,dma1382,4,8,4
YFL021W,GAT1,,dma1479,4,8,5
YER091C,MET6,,dma1383,4,8,6
YFL020C,PAU5,,dma1480,4,8,7
YER090W,TRP2,,dma1384,4,8,8
YFL019C,,,dma1481,4,8,9
YER088C,DOT6,,dma1385,4,8,10
YFL018C,LPD1,lpd1-supp1,dma1482,4,8,11
YER087C-A,,,dma1386,4,8,12
YFL015C,,,dma1483,4,8,13
YER085C,,,dma1387,4,8,14
YFL014W,HSP12,,dma1484,4,8,15
YER084W,,,dma1388,4,8,16
YFL013W-A,,,dma1485,4,8,17
YER083C,GET2,,dma1389,4,8,18
YFL011W,HXT10,,dma1486,4,8,19
YER081W,SER3,,dma1390,4,8,20
YFL006W,,,dma1487,4,8,21
YER080W,AIM9,,dma1391,4,8,22
YER188W,,,dma1488,4,8,23
YOR202W,HIS3,,dma1,4,8,24
YOR202W,HIS3,,dma1,4,9,1
YDR496C,PUF6,,dma1201,4,9,2
YEL065W,SIT1,,dma1298,4,9,3
YDR494W,RSM28,,dma1202,4,9,4
YEL064C,AVT2,,dma1299,4,9,5
YDR492W,IZH1,,dma1203,4,9,6
YEL063C,CAN1,,dma1300,4,9,7
YDR491C,,,dma1204,4,9,8
YEL062W,NPR2,,dma1301,4,9,9
YDR490C,PKH1,,dma1205,4,9,10
YEL061C,CIN8,,dma1302,4,9,11
YDR488C,PAC11,,dma1206,4,9,12
YEL060C,PRB1,,dma1303,4,9,13
YDR486C,VPS60,,dma1207,4,9,14
YEL059W,HHY1,,dma1304,4,9,15
YDR485C,VPS72,,dma1208,4,9,16
YEL057C,SDD1,,dma1305,4,9,17
YDR483W,KRE2,,dma1209,4,9,18
YEL056W,HAT2,,dma1306,4,9,19
YDR482C,CWC21,,dma1210,4,9,20
YEL053C,MAK10,,dma1307,4,9,21
YDR481C,PHO8,,dma1211,4,9,22
YEL052W,AFG1,,dma1308,4,9,23
YOR202W,HIS3,,dma1,4,9,24
YOR202W,HIS3,,dma1,4,10,1
YER113C,TMN3,,dma1393,4,10,2
YFL036W,RPO41,,dma1490,4,10,3
YER111C,SWI4,,dma1394,4,10,4
YFL034C-A,RPL22B,,dma1491,4,10,5
YER109C,FLO8,,dma1395,4,10,6
YFL034W,MIL1,,dma1492,4,10,7
YER108C,,,dma1396,4,10,8
YFL034C-A,RPL22B,,dma1493,4,10,9
YER106W,MAM1,,dma1397,4,10,10
YFL032W,,,dma1494,4,10,11
YER101C,AST2,,dma1398,4,10,12
YFL031W,HAC1,,dma1495,4,10,13
YER098W,UBP9,,dma1399,4,10,14
YFL030W,AGX1,,dma1496,4,10,15
YER097W,,,dma1400,4,10,16
YFL028C,CAF16,,dma1497,4,10,17
YER096W,SHC1,,dma1401,4,10,18
YFL027C,GYP8,,dma1498,4,10,19
YER095W,RAD51,,dma1402,4,10,20
YFL026W,STE2,,dma1499,4,10,21
YER093C-A,AIM11,,dma1403,4,10,22
YFL025C,BST1,,dma1500,4,10,23
YOR202W,HIS3,,dma1,4,10,24
YOR202W,HIS3,,dma1,4,11,1
YDR512C,EMI1,,dma1213,4,11,2
YER010C,,,dma1310,4,11,3
YDR511W,SDH7,,dma1214,4,11,4
YER007W,PAC2,,dma1311,4,11,5
YDR509W,,,dma1215,4,11,6
YER007C-A,TMA20,,dma1312,4,11,7
YDR508C,GNP1,,dma1216,4,11,8
YER005W,YND1,,dma1313,4,11,9
YDR506C,GMC1,,dma1217,4,11,10
YER004W,FMP52,,dma1314,4,11,11
YDR505C,PSP1,,dma1218,4,11,12
YER002W,NOP16,,dma1315,4,11,13
YDR504C,SPG3,,dma1219,4,11,14
YER001W,MNN1,,dma1316,4,11,15
YDR503C,LPP1,,dma1220,4,11,16
YEL071W,DLD3,,dma1317,4,11,17
YDR501W,PLM2,,dma1221,4,11,18
YEL068C,,,dma1318,4,11,19
YDR500C,RPL37B,,dma1222,4,11,20
YEL067C,,,dma1319,4,11,21
YDR497C,ITR1,,dma1223,4,11,22
YEL066W,HPA3,,dma1320,4,11,23
YOR202W,HIS3,,dma1,4,11,24
YOR202W,HIS3,,dma1,4,12,1
YER124C,DSE1,,dma1405,4,12,2
YFL051C,,,dma1502,4,12,3
YER123W,YCK3,,dma1406,4,12,4
YFL050C,ALR2,,dma1503,4,12,5
YER121W,,,dma1407,4,12,6
YFL049W,SWP82,,dma1504,4,12,7
YER120W,SCS2,,dma1408,4,12,8
YFL048C,EMP47,,dma1505,4,12,9
YER119C-A,,,dma1409,4,12,10
YFL047W,RGD2,,dma1506,4,12,11
YER119C,AVT6,,dma1410,4,12,12
YFL046W,FMP32,,dma1507,4,12,13
YER118C,SHO1,,dma1411,4,12,14
YFL044C,OTU1,,dma1508,4,12,15
YER117W,RPL23B,,dma1412,4,12,16
YFL043C,,,dma1509,4,12,17
YER116C,SLX8,slx8-supp1,dma1413,4,12,18
YFL042C,LAM5,,dma1510,4,12,19
YER115C,SPR6,,dma1414,4,12,20
YFL041W,FET5,,dma1511,4,12,21
YER114C,BOI2,,dma1415,4,12,22
YFL040W,,,dma1512,4,12,23
YOR202W,HIS3,,dma1,4,12,24
YOR202W,HIS3,,dma1,4,13,1
YDR528W,HLR1,,dma1225,4,13,2
YER032W,FIR1,,dma1322,4,13,3
YDR525W-A,SNA2,,dma1226,4,13,4
YER031C,YPT31,,dma1323,4,13,5
YDR525W,API2,,dma1227,4,13,6
YER030W,CHZ1,,dma1324,4,13,7
YDR524C,AGE1,,dma1228,4,13,8
YER028C,MIG3,,dma1325,4,13,9
YDR522C,SPS2,,dma1229,4,13,10
YER027C,GAL83,,dma1326,4,13,11
YDR520C,URC2,,dma1230,4,13,12
YER024W,YAT2,,dma1327,4,13,13
YDR519W,FPR2,,dma1231,4,13,14
YER020W,GPA2,,dma1328,4,13,15
YDR517W,GRH1,,dma1232,4,13,16
YER019W,ISC1,isc1-supp2,dma1329,4,13,17
YDR516C,EMI2,,dma1233,4,13,18
YER019C-A,SBH2,,dma1330,4,13,19
YDR514C,,,dma1234,4,13,20
YER016W,BIM1,,dma1331,4,13,21
YDR513W,GRX2,,dma1235,4,13,22
YER011W,TIR1,,dma1332,4,13,23
YOR202W,HIS3,,dma1,4,13,24
YOR202W,HIS3,,dma1,4,14,1
YER142C,MAG1,,dma1417,4,14,2
YFR011C,MIC19,,dma1514,4,14,3
YER140W,EMP65,,dma1418,4,14,4
YFR010W,UBP6,,dma1515,4,14,5
YER139C,RTR1,,dma1419,4,14,6
YFR009W,GCN20,,dma1516,4,14,7
YER137C,,,dma1420,4,14,8
YFR008W,FAR7,,dma1517,4,14,9
YER135C,,,dma1421,4,14,10
YFR007W,YFH7,,dma1518,4,14,11
YER134C,,,dma1422,4,14,12
YFR006W,,,dma1519,4,14,13
YER132C,PMD1,,dma1423,4,14,14
YFL056C,AAD6,,dma1520,4,14,15
YER131W,RPS26B,,dma1424,4,14,16
YFL055W,AGP3,,dma1521,4,14,17
YER130C,COM2,,dma1425,4,14,18
YFL054C,,,dma1522,4,14,19
YER129W,SAK1,,dma1426,4,14,20
YFL053W,DAK2,,dma1523,4,14,21
YER128W,VFA1,,dma1427,4,14,22
YFL052W,ZNF1,,dma1524,4,14,23
YOR202W,HIS3,,dma1,4,14,24
YOR202W,HIS3,,dma1,4,15,1
YDR541C,,,dma1237,4,15,2
YER046W,SPO73,,dma1334,4,15,3
YDR540C,IRC4,,dma1238,4,15,4
YER045C,ACA1,,dma1335,4,15,5
YDR539W,FDC1,,dma1239,4,15,6
YER044C-A,MEI4,,dma1336,4,15,7
YDR538W,PAD1,,dma1240,4,15,8
YER042W,MXR1,,dma1337,4,15,9
YDR537C,,,dma1241,4,15,10
YER039C-A,,,dma1338,4,15,11
YDR536W,STL1,,dma1242,4,15,12
YER041W,YEN1,,dma1339,4,15,13
YDR535C,,,dma1243,4,15,14
YER039C,HVG1,,dma1340,4,15,15
YDR534C,FIT1,,dma1244,4,15,16
YER038W-A,,,dma1341,4,15,17
YDR533C,HSP31,,dma1245,4,15,18
YER035W,EDC2,,dma1342,4,15,19
YDR532C,KRE28,,dma1246,4,15,20
YER034W,,,dma1343,4,15,21
YDR530C,APA2,,dma1247,4,15,22
YER033C,ZRG8,,dma1344,4,15,23
YOR202W,HIS3,,dma1,4,15,24
YOR202W,HIS3,,dma1,4,16,1
YOR202W,HIS3,,dma1,4,16,2
YOR202W,HIS3,,dma1,4,16,3
YOR202W,HIS3,,dma1,4,16,4
YOR202W,HIS3,,dma1,4,16,5
YOR202W,HIS3,,dma1,4,16,6
YOR202W,HIS3,,dma1,4,16,7
YOR202W,HIS3,,dma1,4,16,8
YOR202W,HIS3,,dma1,4,16,9
YOR202W,HIS3,,dma1,4,16,10
YOR202W,HIS3,,dma1,4,16,11
YOR202W,HIS3,,dma1,4,16,12
YOR202W,HIS3,,dma1,4,16,13
YOR202W,HIS3,,dma1,4,16,14
YOR202W,HIS3,,dma1,4,16,15
YOR202W,HIS3,,dma1,4,16,16
YOR202W,HIS3,,dma1,4,16,17
YOR202W,HIS3,,dma1,4,16,18
YOR202W,HIS3,,dma1,4,16,19
YOR202W,HIS3,,dma1,4,16,20
YOR202W,HIS3,,dma1,4,16,21
YOR202W,HIS3,,dma1,4,16,22
YOR202W,HIS3,,dma1,4,16,23
YOR202W,HIS3,,dma1,4,16,24
YOR202W,HIS3,,dma1,5,1,1
YOR202W,HIS3,,dma1,5,1,2
YOR202W,HIS3,,dma1,5,1,3
YOR202W,HIS3,,dma1,5,1,4
YOR202W,HIS3,,dma1,5,1,5
YOR202W,HIS3,,dma1,5,1,6
YOR202W,HIS3,,dma1,5,1,7
YOR202W,HIS3,,dma1,5,1,8
YOR202W,HIS3,,dma1,5,1,9
YOR202W,HIS3,,dma1,5,1,10
YOR202W,HIS3,,dma1,5,1,11
YOR202W,HIS3,,dma1,5,1,12
YOR202W,HIS3,,dma1,5,1,13
YOR202W,HIS3,,dma1,5,1,14
YOR202W,HIS3,,dma1,5,1,15
YOR202W,HIS3,,dma1,5,1,16
YOR202W,HIS3,,dma1,5,1,17
YOR202W,HIS3,,dma1,5,1,18
YOR202W,HIS3,,dma1,5,1,19
YOR202W,HIS3,,dma1,5,1,20
YOR202W,HIS3,,dma1,5,1,21
YOR202W,HIS3,,dma1,5,1,22
YOR202W,HIS3,,dma1,5,1,23
YOR202W,HIS3,,dma1,5,1,24
YOR202W,HIS3,,dma1,5,2,1
YGL215W,CLG1,,dma1729,5,2,2
YGR051C,,,dma1826,5,2,3
YGL214W,,,dma1730,5,2,4
YGR050C,,,dma1827,5,2,5
YGL213C,SKI8,,dma1731,5,2,6
YGR049W,SCM4,,dma1828,5,2,7
YGL212W,VAM7,,dma1732,5,2,8
YGR045C,,,dma1829,5,2,9
YGL211W,NCS6,,dma1733,5,2,10
YGR044C,RME1,,dma1830,5,2,11
YGL210W,YPT32,,dma1734,5,2,12
YGR043C,NQM1,,dma1831,5,2,13
YGL209W,MIG2,,dma1735,5,2,14
YGR042W,,,dma1832,5,2,15
YGL208W,SIP2,,dma1736,5,2,16
YGR041W,BUD9,,dma1833,5,2,17
YGL205W,POX1,,dma1737,5,2,18
YGR040W,KSS1,,dma1834,5,2,19
YGL203C,KEX1,,dma1738,5,2,20
YGR039W,,,dma1835,5,2,21
YGL202W,ARO8,,dma1739,5,2,22
YGR038W,ORM1,,dma1836,5,2,23
YOR202W,HIS3,,dma1,5,2,24
YOR202W,HIS3,,dma1,5,3,1
YFR022W,ROG3,,dma1549,5,3,2
YGL083W,SCY1,,dma1646,5,3,3
YFR021W,ATG18,,dma1550,5,3,4
YGL082W,,,dma1647,5,3,5
YFR020W,,,dma1551,5,3,6
YGL081W,,,dma1648,5,3,7
YFR019W,FAB1,fab1-supp1,dma1552,5,3,8
YGL080W,MPC1,,dma1649,5,3,9
YFR018C,,,dma1553,5,3,10
YGL079W,KXD1,,dma1650,5,3,11
YFR017C,IGD1,,dma1554,5,3,12
YGL078C,DBP3,,dma1651,5,3,13
YFR016C,,,dma1555,5,3,14
YGL077C,HNM1,,dma1652,5,3,15
YFR015C,GSY1,,dma1556,5,3,16
YGL067W,NPY1,,dma1653,5,3,17
YFR014C,CMK1,,dma1557,5,3,18
YGL066W,SGF73,,dma1654,5,3,19
YFR013W,IOC3,,dma1558,5,3,20
YGL062W,PYC1,,dma1655,5,3,21
YFR012W,DCV1,,dma1559,5,3,22
YGL060W,YBP2,,dma1656,5,3,23
YOR202W,HIS3,,dma1,5,3,24
YOR202W,HIS3,,dma1,5,4,1
YGL228W,SHE10,,dma1741,5,4,2
YGR077C,PEX8,,dma1838,5,4,3
YGL227W,VID30,,dma1742,5,4,4
YGR072W,UPF3,,dma1839,5,4,5
YGL226W,MTC3,,dma1743,5,4,6
YGR071C,ENV11,,dma1840,5,4,7
YGL226C-A,OST5,,dma1744,5,4,8
YGR070W,ROM1,,dma1841,5,4,9
YGL224C,SDT1,,dma1745,5,4,10
YGR069W,,,dma1842,5,4,11
YGL222C,EDC1,,dma1746,5,4,12
YGR066C,,,dma1843,5,4,13
YGL221C,NIF3,,dma1747,5,4,14
YGR059W,SPR3,,dma1844,5,4,15
YGL219C,MDM34,mdm34-supp1,dma1748,5,4,16
YGR058W,PEF1,,dma1845,5,4,17
YGL218W,,,dma1749,5,4,18
YGR054W,,,dma1846,5,4,19
YGL217C,,,dma1750,5,4,20
YGR053C,,,dma1847,5,4,21
YGL216W,KIP3,,dma1751,5,4,22
YGR052W,FMP48,,dma1848,5,4,23
YOR202W,HIS3,,dma1,5,4,24
YOR202W,HIS3,,dma1,5,5,1
YFR034C,PHO4,,dma1561,5,5,2
YGL109W,,,dma1658,5,5,3
YFR033C,QCR6,,dma1562,5,5,4
YGL108C,,,dma1659,5,5,5
YFR032C-A,RPL29,,dma1563,5,5,6
YGL105W,ARC1,,dma1660,5,5,7
YFR032C,RRT5,,dma1564,5,5,8
YGL104C,VPS73,,dma1661,5,5,9
YFR031C-A,RPL2A,,dma1565,5,5,10
YGL101W,,,dma1662,5,5,11
YFR030W,MET10,,dma1566,5,5,12
YGL090W,LIF1,,dma1663,5,5,13
YFR026C,ULI1,,dma1567,5,5,14
YGL089C,MF(ALPHA)2,,dma1664,5,5,15
YFR025C,HIS2,,dma1568,5,5,16
YGL087C,MMS2,,dma1665,5,5,17
YFR024C-A,LSB3,,dma1569,5,5,18
YGL086W,MAD1,,dma1666,5,5,19
YFR024C,,,dma1570,5,5,20
YGL085W,LCL3,,dma1667,5,5,21
YFR023W,PES4,,dma1571,5,5,22
YGL084C,GUP1,,dma1668,5,5,23
YOR202W,HIS3,,dma1,5,5,24
YOR202W,HIS3,,dma1,5,6,1
YGL243W,TAD1,,dma1753,5,6,2
YGR092W,DBF2,,dma1850,5,6,3
YGL242C,,,dma1754,5,6,4
YGR089W,NNF2,,dma1851,5,6,5
YGL241W,KAP114,,dma1755,5,6,6
YGR088W,CTT1,,dma1852,5,6,7
YGL237C,HAP2,,dma1756,5,6,8
YGR087C,PDC6,,dma1853,5,6,9
YGL236C,MTO1,,dma1757,5,6,10
YGR086C,PIL1,,dma1854,5,6,11
YGL235W,,,dma1758,5,6,12
YGR085C,RPL11B,,dma1855,5,6,13
YGL234W,"ADE5,7",,dma1759,5,6,14
YGR084C,MRP13,,dma1856,5,6,15
YGL232W,TAN1,,dma1760,5,6,16
YGR081C,SLX9,,dma1857,5,6,17
YGL231C,EMC4,,dma1761,5,6,18
YGR080W,TWF1,,dma1858,5,6,19
YGL230C,,,dma1762,5,6,20
YGR079W,,,dma1859,5,6,21
YGL229C,SAP4,,dma1763,5,6,22
YGR078C,PAC10,pac10-supp1,dma1860,5,6,23
YOR202W,HIS3,,dma1,5,6,24
YOR202W,HIS3,,dma1,5,7,1
YFR048W,RMD8,,dma1573,5,7,2
YGL131C,SNT2,,dma1670,5,7,3
YFR047C,BNA6,,dma1574,5,7,4
YGL127C,SOH1,,dma1671,5,7,5
YFR046C,CNN1,,dma1575,5,7,6
YGL126W,SCS3,,dma1672,5,7,7
YFR045W,,,dma1576,5,7,8
YGL125W,MET13,,dma1673,5,7,9
YFR044C,DUG1,,dma1577,5,7,10
YGL124C,MON1,,dma1674,5,7,11
YFR043C,IRC6,,dma1578,5,7,12
YGL121C,GPG1,,dma1675,5,7,13
YFR041C,ERJ5,,dma1579,5,7,14
YGL118C,,,dma1676,5,7,15
YFR040W,SAP155,,dma1580,5,7,16
YGL117W,,,dma1677,5,7,17
YFR039C,OSW7,,dma1581,5,7,18
YGL115W,SNF4,,dma1678,5,7,19
YFR038W,IRC5,,dma1582,5,7,20
YGL114W,,,dma1679,5,7,21
YFR035C,,,dma1583,5,7,22
YGL110C,CUE3,,dma1680,5,7,23
YOR202W,HIS3,,dma1,5,7,24
YOR202W,HIS3,,dma1,5,8,1
YGL257C,MNT2,,dma1765,5,8,2
YGR110W,CLD1,,dma1862,5,8,3
YGL256W,ADH4,,dma1766,5,8,4
YGR109C,CLB6,,dma1863,5,8,5
YGL255W,ZRT1,,dma1767,5,8,6
YGR108W,CLB1,,dma1864,5,8,7
YGL254W,FZF1,,dma1768,5,8,8
YGR107W,,,dma1865,5,8,9
YGL253W,HXK2,,dma1769,5,8,10
YGR106C,VOA1,,dma1866,5,8,11
YGL252C,RTG2,,dma1770,5,8,12
YGR105W,VMA21,,dma1867,5,8,13
YGL251C,HFM1,,dma1771,5,8,14
YGR101W,PCP1,,dma1868,5,8,15
YGL250W,RMR1,rmr1-supp1,dma1772,5,8,16
YGR100W,MDR1,,dma1869,5,8,17
YGL249W,ZIP2,,dma1773,5,8,18
YGR097W,ASK10,,dma1870,5,8,19
YGL248W,PDE1,,dma1774,5,8,20
YGR096W,TPC1,,dma1871,5,8,21
YGL244W,RTF1,,dma1775,5,8,22
YGR093W,DRN1,,dma1872,5,8,23
YOR202W,HIS3,,dma1,5,8,24
YOR202W,HIS3,,dma1,5,9,1
YGL007W,BRP1,,dma1585,5,9,2
YGL148W,ARO2,,dma1682,5,9,3
YGL006W,PMC1,,dma1586,5,9,4
YGL147C,RPL9A,,dma1683,5,9,5
YGL005C,COG7,,dma1587,5,9,6
YGL146C,RRT6,,dma1684,5,9,7
YGL004C,RPN14,,dma1588,5,9,8
YGL144C,ROG1,,dma1685,5,9,9
YGL002W,ERP6,,dma1589,5,9,10
YGL141W,HUL5,,dma1686,5,9,11
YFR057W,,,dma1590,5,9,12
YGL140C,,,dma1687,5,9,13
YFR056C,,,dma1591,5,9,14
YGL139W,FLC3,,dma1688,5,9,15
YFR055W,IRC7,,dma1592,5,9,16
YGL138C,,,dma1689,5,9,17
YFR054C,,,dma1593,5,9,18
YGL136C,MRM2,,dma1690,5,9,19
YFR053C,HXK1,,dma1594,5,9,20
YGL133W,ITC1,,dma1691,5,9,21
YFR049W,YMR31,,dma1595,5,9,22
YGL132W,,,dma1692,5,9,23
YOR202W,HIS3,,dma1,5,9,24
YOR202W,HIS3,,dma1,5,10,1
YGR008C,STF2,,dma1777,5,10,2
YGR130C,,,dma1874,5,10,3
YGR007W,ECT1,,dma1778,5,10,4
YGR129W,SYF2,,dma1875,5,10,5
YGR004W,PEX31,,dma1779,5,10,6
YGR127W,,,dma1876,5,10,7
YGR003W,CUL3,,dma1780,5,10,8
YGR126W,,,dma1877,5,10,9
YGR001C,EFM5,,dma1781,5,10,10
YGR125W,,,dma1878,5,10,11
YGL263W,COS12,,dma1782,5,10,12
YGR124W,ASN2,,dma1879,5,10,13
YGL262W,,,dma1783,5,10,14
YGR123C,PPT1,,dma1880,5,10,15
YGL261C,PAU11,,dma1784,5,10,16
YGR121C,MEP1,,dma1881,5,10,17
YGL260W,,,dma1785,5,10,18
YGR118W,RPS23A,,dma1882,5,10,19
YGL259W,YPS5,,dma1786,5,10,20
YGR117C,,,dma1883,5,10,21
YGL258W,VEL1,,dma1787,5,10,22
YGR111W,,,dma1884,5,10,23
YOR202W,HIS3,,dma1,5,10,24
YOR202W,HIS3,,dma1,5,11,1
YGL023C,PIB2,,dma1597,5,11,2
YGL161C,YIP5,,dma1694,5,11,3
YGL021W,ALK1,,dma1598,5,11,4
YGL160W,AIM14,,dma1695,5,11,5
YGL020C,GET1,,dma1599,5,11,6
YGL159W,,,dma1696,5,11,7
YGL019W,CKB1,,dma1600,5,11,8
YGL158W,RCK1,,dma1697,5,11,9
YGL017W,ATE1,,dma1601,5,11,10
YGL157W,ARI1,,dma1698,5,11,11
YGL016W,KAP122,,dma1602,5,11,12
YGL156W,AMS1,,dma1699,5,11,13
YGL015C,,,dma1603,5,11,14
YGL154C,LYS5,,dma1700,5,11,15
YGL014W,PUF4,,dma1604,5,11,16
YGL153W,PEX14,,dma1701,5,11,17
YGL013C,PDR1,,dma1605,5,11,18
YGL152C,,,dma1702,5,11,19
YGL010W,MPO1,,dma1606,5,11,20
YGL151W,NUT1,,dma1703,5,11,21
YGL009C,LEU1,,dma1607,5,11,22
YGL149W,,,dma1704,5,11,23
YOR202W,HIS3,,dma1,5,11,24
YOR202W,HIS3,,dma1,5,12,1
YGR022C,,,dma1789,5,12,2
YGR142W,BTN2,,dma1886,5,12,3
YGR021W,,,dma1790,5,12,4
YGR141W,VPS62,,dma1887,5,12,5
YGR019W,UGA1,,dma1791,5,12,6
YGR139W,,,dma1888,5,12,7
YGR018C,,,dma1792,5,12,8
YGR138C,TPO2,,dma1889,5,12,9
YGR017W,,,dma1793,5,12,10
YGR137W,,,dma1890,5,12,11
YGR016W,,,dma1794,5,12,12
YGR136W,LSB1,,dma1891,5,12,13
YGR015C,,,dma1795,5,12,14
YGR135W,PRE9,,dma1892,5,12,15
YGR014W,MSB2,,dma1796,5,12,16
YGR134W,CAF130,,dma1893,5,12,17
YGR012W,,,dma1797,5,12,18
YGR133W,PEX4,,dma1894,5,12,19
YGR011W,,,dma1798,5,12,20
YGR132C,PHB1,phb1-supp1,dma1895,5,12,21
YGR010W,NMA2,,dma1799,5,12,22
YGR131W,FHN1,,dma1896,5,12,23
YOR202W,HIS3,,dma1,5,12,24
YOR202W,HIS3,,dma1,5,13,1
YGL041C,,,dma1609,5,13,2
YGL175C,SAE2,,dma1706,5,13,3
YGL039W,,,dma1610,5,13,4
YGL174W,BUD13,,dma1707,5,13,5
YGL036W,,,dma1611,5,13,6
YGL173C,XRN1,,dma1708,5,13,7
YGL035C,MIG1,,dma1612,5,13,8
YGL170C,SPO74,,dma1709,5,13,9
YGL034C,,,dma1613,5,13,10
YGL168W,HUR1,,dma1710,5,13,11
YGL032C,AGA2,,dma1614,5,13,12
YGL167C,PMR1,,dma1711,5,13,13
YGL031C,RPL24A,,dma1615,5,13,14
YGL166W,CUP2,,dma1712,5,13,15
YGL028C,SCW11,,dma1616,5,13,16
YGL165C,,,dma1713,5,13,17
YGL027C,CWH41,,dma1617,5,13,18
YGL164C,YRB30,,dma1714,5,13,19
YGL026C,TRP5,,dma1618,5,13,20
YGL163C,RAD54,,dma1715,5,13,21
YGL024W,,,dma1619,5,13,22
YGL162W,SUT1,,dma1716,5,13,23
YOR202W,HIS3,,dma1,5,13,24
YOR202W,HIS3,,dma1,5,14,1
YGR037C,ACB1,,dma1801,5,14,2
YGR161C,RTS3,,dma1898,5,14,3
YGR035C,,,dma1802,5,14,4
YGR157W,CHO2,,dma1899,5,14,5
YGR034W,RPL26B,,dma1803,5,14,6
YGR154C,GTO1,,dma1900,5,14,7
YGR033C,TIM21,,dma1804,5,14,8
YGR153W,,,dma1901,5,14,9
YGR032W,GSC2,,dma1805,5,14,10
YGR152C,RSR1,,dma1902,5,14,11
YGR031W,IMO32,,dma1806,5,14,12
YGR151C,,,dma1903,5,14,13
YGR028W,MSP1,,dma1807,5,14,14
YGR149W,,,dma1904,5,14,15
YGR027C,RPS25A,,dma1808,5,14,16
YGR148C,RPL24B,,dma1905,5,14,17
YGR026W,,,dma1809,5,14,18
YGR146C,ECL1,,dma1906,5,14,19
YGR025W,,,dma1810,5,14,20
YGR144W,THI4,,dma1907,5,14,21
YGR023W,MTL1,,dma1811,5,14,22
YGR143W,SKN1,,dma1908,5,14,23
YOR202W,HIS3,,dma1,5,14,24
YOR202W,HIS3,,dma1,5,15,1
YGL059W,PKP2,,dma1621,5,15,2
YGL199C,,,dma1718,5,15,3
YGL058W,RAD6,,dma1622,5,15,4
YGL198W,YIP4,,dma1719,5,15,5
YGL057C,GEP7,,dma1623,5,15,6
YGL197W,MDS3,,dma1720,5,15,7
YGL056C,SDS23,,dma1624,5,15,8
YGL196W,DSD1,,dma1721,5,15,9
YGL054C,ERV14,,dma1625,5,15,10
YGL195W,GCN1,,dma1722,5,15,11
YGL053W,PRM8,,dma1626,5,15,12
YGL194C,HOS2,,dma1723,5,15,13
YGL051W,MST27,,dma1627,5,15,14
YGL181W,GTS1,,dma1724,5,15,15
YGL050W,TYW3,,dma1628,5,15,16
YGL180W,ATG1,,dma1725,5,15,17
YGL046W,,,dma1629,5,15,18
YGL179C,TOS3,,dma1726,5,15,19
YGL045W,RIM8,,dma1630,5,15,20
YGL177W,,,dma1727,5,15,21
YGL043W,DST1,,dma1631,5,15,22
YGL176C,,,dma1728,5,15,23
YOR202W,HIS3,,dma1,5,15,24
YOR202W,HIS3,,dma1,5,16,1
YOR202W,HIS3,,dma1,5,16,2
YOR202W,HIS3,,dma1,5,16,3
YOR202W,HIS3,,dma1,5,16,4
YOR202W,HIS3,,dma1,5,16,5
YOR202W,HIS3,,dma1,5,16,6
YOR202W,HIS3,,dma1,5,16,7
YOR202W,HIS3,,dma1,5,16,8
YOR202W,HIS3,,dma1,5,16,9
YOR202W,HIS3,,dma1,5,16,10
YOR202W,HIS3,,dma1,5,16,11
YOR202W,HIS3,,dma1,5,16,12
YOR202W,HIS3,,dma1,5,16,13
YOR202W,HIS3,,dma1,5,16,14
YOR202W,HIS3,,dma1,5,16,15
YOR202W,HIS3,,dma1,5,16,16
YOR202W,HIS3,,dma1,5,16,17
YOR202W,HIS3,,dma1,5,16,18
YOR202W,HIS3,,dma1,5,16,19
YOR202W,HIS3,,dma1,5,16,20
YOR202W,HIS3,,dma1,5,16,21
YOR202W,HIS3,,dma1,5,16,22
YOR202W,HIS3,,dma1,5,16,23
YOR202W,HIS3,,dma1,5,16,24
YOR202W,HIS3,,dma1,6,1,1
YOR202W,HIS3,,dma1,6,1,2
YOR202W,HIS3,,dma1,6,1,3
